"No.","Time","Source","Destination","Protocol","Length","Info"
"17749","129.797786","OneplusT_f2:a1:d8","Shenzhen_af:ee:3a","802.11","198","Probe Response, SN=1841, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17750","129.799800","OneplusT_f2:a1:d8","Shenzhen_af:ee:3a","802.11","198","Probe Response, SN=1841, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17751","129.800301","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17752","129.803928","OneplusT_f2:a1:d8","Shenzhen_af:ee:3a","802.11","198","Probe Response, SN=1843, FN=0, Flags=........, BI=100, SSID=jamnik"
"17753","129.810540","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17754","129.814098","OneplusT_f2:a1:d8","Shenzhen_af:ee:3a","802.11","198","Probe Response, SN=1843, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17755","129.814125","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17756","129.820780","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17757","129.831066","OneplusT_f2:a1:d8","Shenzhen_af:ee:3a","802.11","198","Probe Response, SN=1844, FN=0, Flags=........, BI=100, SSID=jamnik"
"17758","129.832601","OneplusT_f2:a1:d8","Shenzhen_af:ee:3a","802.11","198","Probe Response, SN=1844, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17759","129.834648","OneplusT_f2:a1:d8","Shenzhen_af:ee:3a","802.11","198","Probe Response, SN=1844, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17760","129.843828","IntelCor_61:ab:a7","OneplusT_f2:a1:d8","802.11","26","QoS Null function (No data), SN=0, FN=0, Flags=...P...T"
"17761","129.843862","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17762","129.916008","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17763","129.919129","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1846, FN=0, Flags=........, BI=100, SSID=jamnik"
"17764","129.919592","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17765","129.924713","","HuaweiTe_5b:82:2c (14:9d:09:5b:82:2c) (RA)","802.11","10","Acknowledgement, Flags=........"
"17766","129.929832","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17767","129.931863","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1847, FN=0, Flags=........, BI=100, SSID=jamnik"
"17768","129.933976","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1847, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17769","129.937049","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1847, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17770","129.940633","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1848, FN=0, Flags=........, BI=100, SSID=jamnik"
"17771","129.942679","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1848, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17772","129.944682","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17773","129.946776","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1848, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17774","129.950362","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1849, FN=0, Flags=........, BI=100, SSID=jamnik"
"17775","129.953385","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17776","129.954409","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17777","129.957991","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17778","129.960034","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1850, FN=0, Flags=........, BI=100, SSID=jamnik"
"17779","129.961624","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1850, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17780","129.966743","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1850, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17781","129.966696","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17782","129.983128","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1851, FN=0, Flags=........, BI=100, SSID=jamnik"
"17783","129.987225","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1851, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17784","129.998489","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1852, FN=0, Flags=........, BI=100, SSID=jamnik"
"17785","130.000535","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1852, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17786","130.002072","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1852, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17787","130.008729","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1854, FN=0, Flags=........, BI=100, SSID=jamnik"
"17788","130.012312","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1854, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17789","130.014360","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1854, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17790","130.018968","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1855, FN=0, Flags=........, BI=100, SSID=jamnik"
"17791","130.020503","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1855, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17792","130.022551","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1855, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17793","130.028696","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1856, FN=0, Flags=........, BI=100, SSID=jamnik"
"17794","130.036887","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1856, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17795","130.038936","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1856, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17796","130.056856","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1857, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17797","130.060951","OneplusT_f2:a1:d8","0c:cb:85:ec:37:48","802.11","198","Probe Response, SN=1857, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17798","130.148505","OneplusT_f2:a1:d8","Google_95:64:38","802.11","198","Probe Response, SN=1859, FN=0, Flags=........, BI=100, SSID=jamnik"
"17799","130.153050","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17800","130.155161","OneplusT_f2:a1:d8","Google_95:64:38","802.11","198","Probe Response, SN=1859, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17801","130.158222","SamsungE_44:e4:70 (e0:aa:96:44:e4:70) (TA)","06:18:d6:cd:85:02 (06:18:d6:cd:85:02) (RA)","802.11","16","Request-to-send, Flags=........"
"17802","130.158225","","SamsungE_44:e4:70 (e0:aa:96:44:e4:70) (RA)","802.11","10","Clear-to-send, Flags=........"
"17803","130.170548","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","16","Request-to-send, Flags=........"
"17804","130.170581","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Clear-to-send, Flags=........"
"17805","130.170558","192.168.43.152","50.16.230.64","TCP","86","[TCP Keep-Alive] 41510  >  443 [ACK] Seq=1258 Ack=3112 Win=37632 Len=0 TSval=112436190 TSecr=1553436285"
"17806","130.170581","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17807","130.173144","OneplusT_f2:a1:d8","Google_95:64:38","802.11","198","Probe Response, SN=1860, FN=0, Flags=........, BI=100, SSID=jamnik"
"17808","130.173593","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17809","130.190990","","SamsungE_44:e4:70 (e0:aa:96:44:e4:70) (RA)","802.11","10","Acknowledgement, Flags=........"
"17810","130.270900","IntelCor_61:ab:a7","OneplusT_f2:a1:d8","802.11","26","QoS Null function (No data), SN=0, FN=0, Flags=...P...T"
"17811","130.270934","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17812","130.278546","","SamsungE_44:e4:70 (e0:aa:96:44:e4:70) (RA)","802.11","10","Acknowledgement, Flags=........"
"17813","130.400985","OneplusT_f2:a1:d8","e2:cb:9c:48:39:03","802.11","198","Probe Response, SN=1863, FN=0, Flags=........, BI=100, SSID=jamnik"
"17814","130.403033","OneplusT_f2:a1:d8","e2:cb:9c:48:39:03","802.11","198","Probe Response, SN=1863, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17815","130.405053","OneplusT_f2:a1:d8","e2:cb:9c:48:39:03","802.11","198","Probe Response, SN=1863, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17816","130.502361","OneplusT_f2:a1:d8","HuaweiTe_27:f0:f8","802.11","198","Probe Response, SN=1865, FN=0, Flags=........, BI=100, SSID=jamnik"
"17817","130.503898","OneplusT_f2:a1:d8","HuaweiTe_27:f0:f8","802.11","198","Probe Response, SN=1865, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17818","130.505943","OneplusT_f2:a1:d8","HuaweiTe_27:f0:f8","802.11","198","Probe Response, SN=1865, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17819","130.532505","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"17820","130.536601","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"17821","130.547381","OneplusT_f2:a1:d8","HuaweiTe_27:f0:f8","802.11","198","Probe Response, SN=1867, FN=0, Flags=........, BI=100, SSID=jamnik"
"17822","130.555607","OneplusT_f2:a1:d8","HuaweiTe_27:f0:f8","802.11","198","Probe Response, SN=1867, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17823","130.563290","OneplusT_f2:a1:d8","HuaweiTe_27:f0:f8","802.11","198","Probe Response, SN=1867, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17824","130.712727","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17825","130.714840","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1869, FN=0, Flags=........, BI=100, SSID=jamnik"
"17826","130.716887","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1869, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17827","130.718424","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1869, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17828","130.729624","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17829","130.731737","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1871, FN=0, Flags=........, BI=100, SSID=jamnik"
"17830","130.731672","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17831","130.733720","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17832","130.735769","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17833","130.738839","","HewlettP_78:af:bc (fc:3f:db:78:af:bc) (RA)","802.11","10","Acknowledgement, Flags=........"
"17834","130.740881","","Azurewav_22:58:92 (28:c2:dd:22:58:92) (RA)","802.11","10","Acknowledgement, Flags=........"
"17835","130.769112","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1872, FN=0, Flags=........, BI=100, SSID=jamnik"
"17836","130.773182","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1872, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17837","130.775705","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17838","130.777304","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1872, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17839","130.777753","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17840","130.992274","Cisco_96:7d:21 (0c:f5:a4:96:7d:21) (TA)","SamsungE_79:24:68 (bc:54:51:79:24:68) (RA)","802.11","16","Request-to-send, Flags=........"
"17841","131.130006","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17842","131.144847","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17843","131.172567","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"17844","131.182294","","HuaweiTe_5b:82:2c (14:9d:09:5b:82:2c) (RA)","802.11","10","Acknowledgement, Flags=........"
"17845","131.196623","","XiaomiCo_0a:04:da (ec:d0:9f:0a:04:da) (RA)","802.11","10","Acknowledgement, Flags=........"
"17846","131.240217","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1877, FN=0, Flags=........, BI=100, SSID=jamnik"
"17847","131.244312","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1877, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17848","131.246359","OneplusT_f2:a1:d8","02:f8:f4:3f:2f:52","802.11","198","Probe Response, SN=1877, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17849","131.321047","","Tp-LinkT_b9:3e:16 (b0:48:7a:b9:3e:16) (RA)","802.11","10","Acknowledgement, Flags=........"
"17850","131.353368","OneplusT_f2:a1:d8","Google_cd:f0:7e","802.11","198","Probe Response, SN=1880, FN=0, Flags=........, BI=100, SSID=jamnik"
"17851","131.357913","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17852","131.360023","OneplusT_f2:a1:d8","Google_cd:f0:7e","802.11","198","Probe Response, SN=1880, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17853","131.363098","OneplusT_f2:a1:d8","Google_cd:f0:7e","802.11","198","Probe Response, SN=1880, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17854","131.363547","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17855","131.446516","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","16","Request-to-send, Flags=........"
"17856","131.446549","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Clear-to-send, Flags=........"
"17857","131.446550","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (TA)","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"17858","131.473125","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17859","131.474662","OneplusT_f2:a1:d8","Google_56:e1:f1","802.11","198","Probe Response, SN=1882, FN=0, Flags=........, BI=100, SSID=jamnik"
"17860","131.476759","OneplusT_f2:a1:d8","Google_56:e1:f1","802.11","198","Probe Response, SN=1882, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17861","131.478807","OneplusT_f2:a1:d8","Google_56:e1:f1","802.11","198","Probe Response, SN=1882, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17862","131.479269","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17863","131.480805","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17864","131.518744","OneplusT_f2:a1:d8","Google_56:e1:f1","802.11","198","Probe Response, SN=1883, FN=0, Flags=........, BI=100, SSID=jamnik"
"17865","131.533530","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17866","131.542759","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17867","131.544857","OneplusT_f2:a1:d8","Google_56:e1:f1","802.11","198","Probe Response, SN=1884, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17868","131.544807","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17869","131.548905","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17870","131.550953","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17871","131.562266","OneplusT_f2:a1:d8","Google_56:e1:f1","802.11","198","Probe Response, SN=1886, FN=0, Flags=........, BI=100, SSID=jamnik"
"17872","131.581721","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1887, FN=0, Flags=........, BI=100, SSID=jamnik"
"17873","131.585816","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1887, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17874","131.587831","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1887, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17875","131.600664","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1888, FN=0, Flags=........, BI=100, SSID=jamnik"
"17876","131.602201","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1888, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17877","131.604249","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1888, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17878","131.606296","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1889, FN=0, Flags=........, BI=100, SSID=jamnik"
"17879","131.608271","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1889, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17880","131.610391","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1889, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17881","131.624669","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"17882","131.627243","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17883","131.628764","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17884","131.631897","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1891, FN=0, Flags=........, BI=100, SSID=jamnik"
"17885","131.636459","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17886","131.641112","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1892, FN=0, Flags=........, BI=100, SSID=jamnik"
"17887","131.645163","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17888","131.651278","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1894, FN=0, Flags=........, BI=100, SSID=jamnik"
"17889","131.655403","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17890","131.661080","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1895, FN=0, Flags=........, BI=100, SSID=jamnik"
"17891","131.665131","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"17892","131.667224","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1895, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17893","131.667178","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"17894","131.702516","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","16","Request-to-send, Flags=........"
"17895","131.702549","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Clear-to-send, Flags=........"
"17896","131.702526","192.168.43.152","13.74.252.44","TCP","86","[TCP Dup ACK 12218#2] 33500  >  443 [ACK] Seq=1052 Ack=3347 Win=296 Len=0 TSval=466462332 TSecr=3524562348"
"17897","131.702550","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17898","131.711257","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1896, FN=0, Flags=........, BI=100, SSID=jamnik"
"17899","131.714842","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1896, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17900","131.725081","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1897, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17901","131.733273","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1897, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17902","131.736299","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=........"
"17903","131.748122","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1898, FN=0, Flags=........, BI=100, SSID=jamnik"
"17904","131.760921","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1898, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17905","131.762970","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1898, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17906","131.764505","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1900, FN=0, Flags=........, BI=100, SSID=jamnik"
"17907","131.766552","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1900, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17908","131.768573","OneplusT_f2:a1:d8","Google_6e:b3:0c","802.11","198","Probe Response, SN=1900, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17909","131.776216","","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","10","Acknowledgement, Flags=........"
"17910","131.802868","IntelCor_61:ab:a7","OneplusT_f2:a1:d8","802.11","26","QoS Null function (No data), SN=0, FN=0, Flags=...P...T"
"17911","131.802902","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17912","131.860761","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1902, FN=0, Flags=........, BI=100, SSID=jamnik"
"17913","131.864855","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1902, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17914","131.866392","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1902, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17915","131.866868","IntelCor_61:ab:a7","OneplusT_f2:a1:d8","802.11","26","QoS Null function (No data), SN=0, FN=0, Flags=.......T"
"17916","131.866902","","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (RA)","802.11","10","Acknowledgement, Flags=........"
"17917","131.868947","13.74.252.44","192.168.43.152","TCP","86","[TCP Dup ACK 7403#4] [TCP ACKed unseen segment] 443  >  33500 [ACK] Seq=3347 Ack=1053 Win=261632 Len=0 TSval=3524572588 TSecr=466411405"
"17918","131.868932","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","28","802.11 Block Ack, Flags=........"
"17919","131.877146","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1903, FN=0, Flags=........, BI=100, SSID=jamnik"
"17920","131.881241","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1903, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17921","131.883288","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1903, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17922","131.970840","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1905, FN=0, Flags=........, BI=100, SSID=jamnik"
"17923","131.972376","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1905, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17924","131.974424","OneplusT_f2:a1:d8","92:bf:9d:be:50:36","802.11","198","Probe Response, SN=1905, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"17925","132.180247","","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","10","Acknowledgement, Flags=........"
"17926","132.214581","IntelCor_61:ab:a7 (f4:06:69:61:ab:a7) (TA)","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","16","Request-to-send, Flags=........"
